"osite","lohko","koeala","paino","T"
1,46047,7,3.8595066773,10.96
1,46048,4,3.8595066773,10.8533333333333
1,46049,2,3.8595066773,11.2833333333333
1,46049,5,3.8595066773,11.2833333333333
1,46049,9,3.8595066773,11.2833333333333
1,46049,10,3.8595066773,11.2833333333333
1,46054,7,3.8595066773,11.6266666666667
1,46054,8,3.8595066773,11.6266666666667
1,46055,2,3.8595066773,11.4566666666667
1,46056,4,3.8595066773,11.74
1,46057,3,3.8595066773,11.74
1,46057,10,3.8595066773,11.74
1,46062,5,3.8595066773,11.6733333333333
1,46063,2,3.8595066773,11.6733333333333
1,46063,3,3.8595066773,11.6733333333333
1,46063,4,3.8595066773,11.6733333333333
1,46063,5,3.8595066773,11.6733333333333
1,46064,2,3.8595066773,11.94
1,46064,4,3.8595066773,11.94
1,46064,6,3.8595066773,11.94
1,46069,2,3.8595066773,12.27
1,46069,3,3.8595066773,12.27
1,46077,2,3.8595066773,12.1833333333333
1,46077,5,3.8595066773,12.1833333333333
1,46077,7,3.8595066773,12.1833333333333
1,46077,9,3.8595066773,12.1833333333333
1,46077,10,3.8595066773,12.1833333333333
1,46081,4,3.8595066773,12.3066666666667
1,46081,5,3.8595066773,12.3066666666667
1,46081,7,3.8595066773,12.3066666666667
1,46083,11,3.8595066773,11.9066666666667
1,46084,2,3.8595066773,11.9066666666667
1,46084,4,3.8595066773,11.9066666666667
1,46084,5,3.8595066773,11.9066666666667
1,46084,6,3.8595066773,11.9066666666667
1,46084,7,3.8595066773,11.9066666666667
1,46084,8,3.8595066773,11.9066666666667
1,46085,2,3.8595066773,11.5933333333333
1,46085,3,3.8595066773,11.5933333333333
1,46085,4,3.8595066773,11.5933333333333
1,46085,5,3.8595066773,11.5933333333333
1,46087,2,3.8595066773,11.47
1,46087,3,3.8595066773,11.47
1,46087,4,3.8595066773,11.47
1,46087,5,3.8595066773,11.47
1,46087,9,3.8595066773,11.47
1,46087,10,3.8595066773,11.47
1,46088,1,3.8595066773,11.45
1,46088,7,3.8595066773,11.45
1,46090,5,3.8595066773,11.2733333333333
1,46090,6,3.8595066773,11.2733333333333
1,46091,3,3.8595066773,11.0833333333333
1,46092,3,3.8595066773,11.1666666666667
1,46092,4,3.8595066773,11.1666666666667
1,46092,5,3.8595066773,11.1666666666667
1,46092,8,3.8595066773,11.1666666666667
1,46092,9,3.8595066773,11.1666666666667
1,46092,10,3.8595066773,11.1666666666667
1,47020,6,3.8595066773,12.1633333333333
1,47022,2,3.8595066773,11.77
1,47022,3,3.8595066773,11.77
1,47022,4,3.8595066773,11.77
1,47022,5,3.8595066773,11.77
1,47022,6,3.8595066773,11.77
1,47022,7,3.8595066773,11.77
1,47022,10,3.8595066773,11.77
1,47023,4,3.8595066773,11.77
1,47023,5,3.8595066773,11.77
1,47023,8,3.8595066773,11.5733333333333
1,47023,9,3.8595066773,11.5733333333333
1,47024,2,3.8595066773,11.5733333333333
1,47024,3,3.8595066773,11.5733333333333
1,47024,4,3.8595066773,11.5733333333333
1,47024,5,3.8595066773,11.5733333333333
1,47024,7,3.8595066773,11.5733333333333
1,47024,8,3.8595066773,11.5733333333333
1,47024,9,3.8595066773,11.5733333333333
1,47024,10,3.8595066773,11.5733333333333
1,47025,7,3.8595066773,11.39
1,47025,8,3.8595066773,11.39
1,47025,9,3.8595066773,11.39
1,47026,1,3.8595066773,11.26
1,47026,2,3.8595066773,11.26
1,47026,7,3.8595066773,11.26
1,47026,10,3.8595066773,11.26
1,47028,7,3.8595066773,11.46
1,47030,3,3.8595066773,11.42
1,47034,9,3.8595066773,11.2866666666667
1,47034,10,3.8595066773,11.2866666666667
1,47035,8,3.8595066773,11.2366666666667
1,47035,9,3.8595066773,11.2366666666667
1,47035,10,3.8595066773,11.2366666666667
1,47036,2,3.8595066773,11.16
1,47037,2,3.8595066773,11.16
1,47037,4,3.8595066773,11.16
1,47037,5,3.8595066773,11.16
1,47037,7,3.8595066773,11.16
1,47037,8,3.8595066773,11.16
1,47038,3,3.8595066773,11.0866666666667
1,47038,4,3.8595066773,11.0866666666667
1,47038,9,3.8595066773,11.0866666666667
1,47039,4,3.8595066773,10.9633333333333
1,47039,9,3.8595066773,10.9633333333333
1,47040,3,3.8595066773,10.9633333333333
1,47040,6,3.8595066773,10.9633333333333
1,47040,10,3.8595066773,10.9633333333333
1,47041,6,3.8595066773,10.92
1,47042,2,3.8595066773,10.8566666666667
1,47042,4,3.8595066773,10.8566666666667
1,47042,7,3.8595066773,10.8566666666667
1,47042,8,3.8595066773,10.8566666666667
1,47044,3,3.8595066773,10.8066666666667
1,47044,5,3.8595066773,10.8066666666667
1,47044,9,3.8595066773,10.8066666666667
1,47045,7,3.8595066773,10.74
1,47045,9,3.8595066773,10.74
1,47047,8,3.8595066773,11.0833333333333
1,47054,8,3.8595066773,11.6033333333333
1,47055,2,3.8595066773,11.68
1,47061,5,3.8595066773,11.77
1,47061,6,3.8595066773,11.77
1,47061,7,3.8595066773,11.77
1,47061,9,3.8595066773,11.77
1,47061,10,3.8595066773,11.77
1,47062,10,3.8595066773,11.81
1,47064,3,3.8595066773,11.6933333333333
1,47065,10,3.8595066773,11.95
1,47069,5,3.8595066773,12.1333333333333
1,47070,4,3.8595066773,12.1333333333333
1,47070,6,3.8595066773,12.1333333333333
1,47070,10,3.8595066773,12.1333333333333
1,47077,2,3.8595066773,12.0433333333333
1,47077,4,3.8595066773,12.0433333333333
1,47083,4,3.8595066773,11.84
1,47083,5,3.8595066773,11.84
1,47083,6,3.8595066773,11.84
1,47085,3,3.8595066773,11.51
1,47085,5,3.8595066773,11.51
1,47085,7,3.8595066773,11.51
1,47085,10,3.8595066773,11.51
1,47086,8,3.8595066773,11.4766666666667
1,47087,2,3.8595066773,11.4766666666667
1,47087,3,3.8595066773,11.4766666666667
1,47087,6,3.8595066773,11.4766666666667
1,47087,9,3.8595066773,11.4766666666667
1,47088,3,3.8595066773,11.2933333333333
1,47088,5,3.8595066773,11.2933333333333
1,47088,10,3.8595066773,11.2933333333333
1,47089,2,3.8595066773,11.08
1,47089,10,3.8595066773,11.08
1,47090,3,3.8595066773,11.08
1,47090,6,3.8595066773,11.08
1,47090,8,3.8595066773,11.08
1,47090,9,3.8595066773,11.08
1,47090,10,3.8595066773,11.08
1,47091,9,3.8595066773,11.11
1,47092,7,3.8595066773,11.2133333333333
1,47092,8,3.8595066773,11.2133333333333
1,47092,9,3.8595066773,11.2133333333333
1,47093,9,3.8595066773,11.2133333333333
1,48021,4,3.8595066773,12.01
1,48022,10,3.8595066773,11.96
1,48023,4,3.8595066773,11.96
1,48023,5,3.8595066773,11.96
1,48023,6,3.8595066773,11.96
1,48023,9,3.8595066773,11.7766666666667
1,48024,2,3.8595066773,11.7766666666667
1,48024,5,3.8595066773,11.7766666666667
1,48024,6,3.8595066773,11.7766666666667
1,48024,7,3.8595066773,11.7766666666667
1,48024,10,3.8595066773,11.7766666666667
1,48024,11,3.8595066773,11.7766666666667
1,48026,4,3.8595066773,11.14
1,48026,9,3.8595066773,11.14
1,48026,10,3.8595066773,11.14
1,48027,4,3.8595066773,11.14
1,48027,5,3.8595066773,11.14
1,48027,6,3.8595066773,11.14
1,48028,7,3.8595066773,11.45
1,48030,4,3.8595066773,11.5133333333333
1,48031,8,3.8595066773,11.4633333333333
1,48032,2,3.8595066773,11.38
1,48032,3,3.8595066773,11.38
1,48032,5,3.8595066773,11.38
1,48033,2,3.8595066773,11.38
1,48033,3,3.8595066773,11.38
1,48033,4,3.8595066773,11.38
1,48033,9,3.8595066773,11.3266666666667
1,48034,3,3.8595066773,11.3266666666667
1,48034,4,3.8595066773,11.3266666666667
1,48034,5,3.8595066773,11.3266666666667
1,48034,8,3.8595066773,11.3266666666667
1,48035,2,3.8595066773,11.2366666666667
1,48036,2,3.8595066773,11.1933333333333
1,48036,3,3.8595066773,11.1933333333333
1,48036,4,3.8595066773,11.1933333333333
1,48036,5,3.8595066773,11.1933333333333
1,48036,8,3.8595066773,11.1933333333333
1,48038,7,3.8595066773,11.15
1,48040,9,3.8595066773,10.81
1,48041,3,3.8595066773,10.94
1,48042,2,3.8595066773,10.68
1,48042,5,3.8595066773,10.68
1,48042,7,3.8595066773,10.68
1,48042,10,3.8595066773,10.68
1,48043,7,3.8595066773,10.68
1,48044,4,3.8595066773,10.6033333333333
1,48044,5,3.8595066773,10.6033333333333
1,48044,7,3.8595066773,10.6033333333333
1,48044,9,3.8595066773,10.6033333333333
1,48044,10,3.8595066773,10.6033333333333
1,48045,6,3.8595066773,10.7666666666667
1,48045,9,3.8595066773,10.7666666666667
1,48045,10,3.8595066773,10.7666666666667
1,48046,2,3.8595066773,11.1566666666667
1,48047,3,3.8595066773,11.1566666666667
1,48047,5,3.8595066773,11.1566666666667
1,48052,9,3.8595066773,11.3633333333333
1,48052,10,3.8595066773,11.3633333333333
1,48056,6,3.8595066773,11.5533333333333
1,48057,7,3.8595066773,11.5533333333333
1,48057,10,3.8595066773,11.5533333333333
1,48059,8,3.8595066773,11.61
1,48059,10,3.8595066773,11.61
1,48060,2,3.8595066773,11.61
1,48060,3,3.8595066773,11.61
1,48061,2,3.8595066773,11.7233333333333
1,48063,8,3.8595066773,11.7666666666667
1,48064,4,3.8595066773,11.7666666666667
1,48064,8,3.8595066773,11.7666666666667
1,48065,3,3.8595066773,11.8233333333333
1,48072,6,3.8595066773,11.8533333333333
1,48075,4,3.8595066773,11.9633333333333
1,48075,5,3.8595066773,11.9633333333333
1,48076,6,3.8595066773,11.8533333333333
1,48076,7,3.8595066773,11.8533333333333
1,48076,8,3.8595066773,11.8533333333333
1,48077,9,3.8595066773,11.8533333333333
1,48077,10,3.8595066773,11.8533333333333
1,48084,5,3.8595066773,11.6533333333333
1,48084,7,3.8595066773,11.6533333333333
1,48084,8,3.8595066773,11.6533333333333
1,48084,10,3.8595066773,11.6533333333333
1,48085,2,3.8595066773,11.4966666666667
1,48085,9,3.8595066773,11.4966666666667
1,48086,7,3.8595066773,11.43
1,48087,4,3.8595066773,11.43
1,48087,6,3.8595066773,11.43
1,48087,9,3.8595066773,11.43
1,48088,4,3.8595066773,11.2966666666667
1,48088,5,3.8595066773,11.2966666666667
1,48088,8,3.8595066773,11.2966666666667
1,48088,9,3.8595066773,11.2966666666667
1,48088,10,3.8595066773,11.2966666666667
1,48089,7,3.8595066773,11.1633333333333
1,48089,9,3.8595066773,11.1633333333333
1,48090,7,3.8595066773,11.1633333333333
1,48090,8,3.8595066773,11.1633333333333
1,48090,9,3.8595066773,11.1633333333333
1,48091,2,3.8595066773,11.41
1,48094,2,3.8595066773,11.2733333333333
1,48094,7,3.8595066773,11.2733333333333
1,48094,9,3.8595066773,11.2733333333333
1,48094,10,3.8595066773,11.2733333333333
1,49021,2,3.8595066773,12.01
1,49021,3,3.8595066773,12.01
1,49021,7,3.8595066773,12.01
1,49021,8,3.8595066773,12.01
1,49021,10,3.8595066773,12.01
1,49022,1,3.8595066773,11.96
1,49022,6,3.8595066773,11.96
1,49022,8,3.8595066773,11.96
1,49022,10,3.8595066773,11.96
1,49026,2,3.8595066773,11.14
1,49026,3,3.8595066773,11.14
1,49026,4,3.8595066773,11.14
1,49026,5,3.8595066773,11.14
1,49026,7,3.8595066773,11.14
1,49026,8,3.8595066773,11.14
1,49026,9,3.8595066773,11.14
1,49027,1,3.8595066773,11.14
1,49027,2,3.8595066773,11.14
1,49027,8,3.8595066773,11.14
1,49027,9,3.8595066773,11.14
1,49027,10,3.8595066773,11.14
1,49027,11,3.8595066773,11.14
1,49031,2,3.8595066773,11.4633333333333
1,49032,5,3.8595066773,11.38
1,49033,7,3.8595066773,11.38
1,49033,8,3.8595066773,11.3266666666667
1,49034,2,3.8595066773,11.3266666666667
1,49034,3,3.8595066773,11.3266666666667
1,49034,4,3.8595066773,11.3266666666667
1,49034,6,3.8595066773,11.3266666666667
1,49034,9,3.8595066773,11.3266666666667
1,49035,9,3.8595066773,11.2366666666667
1,49036,5,3.8595066773,11.1933333333333
1,49036,6,3.8595066773,11.1933333333333
1,49036,8,3.8595066773,11.1933333333333
1,49036,10,3.8595066773,11.1933333333333
1,49037,8,3.8595066773,11.1933333333333
1,49037,10,3.8595066773,11.1933333333333
1,49038,4,3.8595066773,11.15
1,49038,7,3.8595066773,11.15
1,49039,6,3.8595066773,10.81
1,49039,7,3.8595066773,10.81
1,49040,2,3.8595066773,10.81
1,49040,3,3.8595066773,10.81
1,49040,5,3.8595066773,10.81
1,49040,6,3.8595066773,10.81
1,49040,9,3.8595066773,10.81
1,49041,6,3.8595066773,10.94
1,49041,8,3.8595066773,10.94
1,49042,2,3.8595066773,10.68
1,49042,3,3.8595066773,10.68
1,49042,4,3.8595066773,10.68
1,49042,5,3.8595066773,10.68
1,49042,7,3.8595066773,10.68
1,49042,8,3.8595066773,10.68
1,49042,9,3.8595066773,10.68
1,49042,10,3.8595066773,10.68
1,49043,2,3.8595066773,10.68
1,49043,8,3.8595066773,10.6033333333333
1,49044,4,3.8595066773,10.6033333333333
1,49044,5,3.8595066773,10.6033333333333
1,49044,8,3.8595066773,10.6033333333333
1,49045,3,3.8595066773,10.7666666666667
1,49045,5,3.8595066773,10.7666666666667
1,49046,4,3.8595066773,11.1566666666667
1,49046,6,3.8595066773,11.1566666666667
1,49046,9,3.8595066773,11.1566666666667
1,49046,10,3.8595066773,11.1566666666667
1,49049,5,3.8595066773,11.1066666666667
1,49049,7,3.8595066773,11.1066666666667
1,49052,3,3.8595066773,11.3633333333333
1,49055,5,3.8595066773,11.5966666666667
1,49061,2,3.8595066773,11.7233333333333
1,49062,2,3.8595066773,11.5533333333333
1,49062,3,3.8595066773,11.5533333333333
1,49062,4,3.8595066773,11.5533333333333
1,49062,5,3.8595066773,11.5533333333333
1,49062,8,3.8595066773,11.5533333333333
1,49064,7,3.8595066773,11.7666666666667
1,49064,10,3.8595066773,11.7666666666667
1,49066,4,3.8595066773,12.0933333333333
1,49067,2,3.8595066773,12.0933333333333
1,49077,3,3.8595066773,11.8533333333333
1,49077,6,3.8595066773,11.8533333333333
1,49077,9,3.8595066773,11.8533333333333
1,49077,10,3.8595066773,11.8533333333333
1,49080,6,3.8595066773,11.9333333333333
1,49081,5,3.8595066773,11.6733333333333
1,49081,10,3.8595066773,11.6733333333333
1,49084,9,3.8595066773,11.6533333333333
1,49084,10,3.8595066773,11.6533333333333
1,49085,7,3.8595066773,11.4966666666667
1,49089,10,3.8595066773,11.1633333333333
1,49090,2,3.8595066773,11.1633333333333
1,49090,5,3.8595066773,11.1633333333333
1,49090,6,3.8595066773,11.1633333333333
1,49090,8,3.8595066773,11.1633333333333
1,49090,9,3.8595066773,11.1633333333333
1,49093,2,3.8595066773,11.37
1,49093,3,3.8595066773,11.37
1,49093,6,3.8595066773,11.37
1,49093,7,3.8595066773,11.37
1,49093,8,3.8595066773,11.2733333333333
1,49093,9,3.8595066773,11.2733333333333
1,49093,10,3.8595066773,11.2733333333333
1,49094,10,3.8595066773,11.2733333333333
1,50019,6,3.8595066773,12.1466666666667
1,50020,9,3.8595066773,12.1466666666667
1,50022,3,3.8595066773,11.9733333333333
1,50022,10,3.8595066773,11.9733333333333
1,50023,7,3.8595066773,11.9733333333333
1,50023,8,3.8595066773,11.9133333333333
1,50024,2,3.8595066773,11.9133333333333
1,50024,3,3.8595066773,11.9133333333333
1,50024,4,3.8595066773,11.9133333333333
1,50024,5,3.8595066773,11.9133333333333
1,50024,8,3.8595066773,11.9133333333333
1,50024,10,3.8595066773,11.9133333333333
1,50025,8,3.8595066773,11.6033333333333
1,50025,9,3.8595066773,11.6033333333333
1,50026,5,3.8595066773,11.6033333333333
1,50027,2,3.8595066773,11.6033333333333
1,50027,3,3.8595066773,11.6033333333333
1,50027,7,3.8595066773,11.6033333333333
1,50027,9,3.8595066773,11.6033333333333
1,50027,10,3.8595066773,11.6033333333333
1,50028,6,3.8595066773,11.3133333333333
1,50029,9,3.8595066773,11.62
1,50034,2,3.8595066773,11.38
1,50035,3,3.8595066773,11.2266666666667
1,50035,4,3.8595066773,11.2266666666667
1,50035,5,3.8595066773,11.2266666666667
1,50035,10,3.8595066773,11.2266666666667
1,50036,2,3.8595066773,11.3666666666667
1,50036,5,3.8595066773,11.3666666666667
1,50036,6,3.8595066773,11.3666666666667
1,50036,9,3.8595066773,11.3666666666667
1,50038,2,3.8595066773,11.0666666666667
1,50038,7,3.8595066773,11.0666666666667
1,50039,2,3.8595066773,10.7866666666667
1,50039,9,3.8595066773,10.7866666666667
1,50039,10,3.8595066773,10.7866666666667
1,50040,3,3.8595066773,10.7866666666667
1,50040,4,3.8595066773,10.7866666666667
1,50040,6,3.8595066773,10.7866666666667
1,50041,3,3.8595066773,10.8166666666667
1,50041,4,3.8595066773,10.8166666666667
1,50041,5,3.8595066773,10.8166666666667
1,50041,8,3.8595066773,10.8166666666667
1,50042,3,3.8595066773,10.7933333333333
1,50042,6,3.8595066773,10.7933333333333
1,50043,10,3.8595066773,10.7166666666667
1,50044,4,3.8595066773,10.7166666666667
1,50045,2,3.8595066773,10.8633333333333
1,50045,4,3.8595066773,10.8633333333333
1,50045,9,3.8595066773,10.8633333333333
1,50047,4,3.8595066773,10.98
1,50047,5,3.8595066773,10.98
1,50047,8,3.8595066773,10.98
1,50048,10,3.8595066773,11.1966666666667
1,50049,6,3.8595066773,11.2066666666667
1,50050,3,3.8595066773,11.2066666666667
1,50050,4,3.8595066773,11.2066666666667
1,50050,5,3.8595066773,11.2066666666667
1,50052,4,3.8595066773,11.3766666666667
1,50052,6,3.8595066773,11.3766666666667
1,50052,8,3.8595066773,11.3766666666667
1,50054,2,3.8595066773,11.6433333333333
1,50054,4,3.8595066773,11.6433333333333
1,50061,5,3.8595066773,11.6666666666667
1,50064,2,3.8595066773,11.7733333333333
1,50064,7,3.8595066773,11.7733333333333
1,50064,8,3.8595066773,11.7733333333333
1,50064,9,3.8595066773,11.7733333333333
1,50069,9,3.8595066773,11.9966666666667
1,50076,4,3.8595066773,11.6533333333333
1,50076,7,3.8595066773,11.6533333333333
1,50077,4,3.8595066773,11.6533333333333
1,50077,8,3.8595066773,11.6533333333333
1,50078,6,3.8595066773,11.8066666666667
1,50078,7,3.8595066773,11.8066666666667
1,50078,9,3.8595066773,11.8066666666667
1,50079,3,3.8595066773,11.77
1,50079,7,3.8595066773,11.77
1,50079,8,3.8595066773,11.77
1,50083,7,3.8595066773,11.66
1,50083,8,3.8595066773,11.3233333333333
1,50084,2,3.8595066773,11.3233333333333
1,50084,6,3.8595066773,11.3233333333333
1,50086,6,3.8595066773,11.6
1,50088,3,3.8595066773,11.3066666666667
1,50088,8,3.8595066773,11.3066666666667
1,50092,2,3.8595066773,11.3133333333333
1,50092,8,3.8595066773,11.3133333333333
1,50092,9,3.8595066773,11.3133333333333
1,50093,4,3.8595066773,11.3133333333333
1,50093,7,3.8595066773,11.3133333333333
1,50093,9,3.8595066773,11.1333333333333
1,50094,3,3.8595066773,11.1333333333333
1,50094,9,3.8595066773,11.1333333333333
1,51021,5,3.8595066773,12.0966666666667
1,51021,8,3.8595066773,12.0966666666667
1,51021,9,3.8595066773,12.0966666666667
1,51022,10,3.8595066773,12.0866666666667
1,51023,1,3.8595066773,12.0866666666667
1,51023,2,3.8595066773,12.0866666666667
1,51023,5,3.8595066773,12.0866666666667
1,51024,9,3.8595066773,11.9866666666667
1,51024,10,3.8595066773,11.9866666666667
1,51025,2,3.8595066773,11.91
1,51025,3,3.8595066773,11.91
1,51025,4,3.8595066773,11.91
1,51025,8,3.8595066773,11.91
1,51025,10,3.8595066773,11.91
1,51028,8,3.8595066773,11.68
1,51028,9,3.8595066773,11.68
1,51028,10,3.8595066773,11.68
1,51029,6,3.8595066773,11.6333333333333
1,51029,7,3.8595066773,11.6333333333333
1,51029,9,3.8595066773,11.6333333333333
1,51029,10,3.8595066773,11.6333333333333
1,51030,5,3.8595066773,11.6333333333333
1,51030,6,3.8595066773,11.6333333333333
1,51032,6,3.8595066773,11.5866666666667
1,51032,8,3.8595066773,11.5866666666667
1,51033,8,3.8595066773,11.3433333333333
1,51034,2,3.8595066773,11.3433333333333
1,51034,3,3.8595066773,11.3433333333333
1,51034,4,3.8595066773,11.3433333333333
1,51034,5,3.8595066773,11.3433333333333
1,51034,6,3.8595066773,11.3433333333333
1,51034,7,3.8595066773,11.3433333333333
1,51035,4,3.8595066773,11.52
1,51036,3,3.8595066773,11.2966666666667
1,51036,5,3.8595066773,11.2966666666667
1,51036,6,3.8595066773,11.2966666666667
1,51037,6,3.8595066773,11.2966666666667
1,51037,7,3.8595066773,11.2966666666667
1,51037,8,3.8595066773,11.2966666666667
1,51038,1,3.8595066773,11.0033333333333
1,51038,3,3.8595066773,11.0033333333333
1,51038,6,3.8595066773,11.0033333333333
1,51038,9,3.8595066773,11.0033333333333
1,51038,10,3.8595066773,11.0033333333333
1,51039,4,3.8595066773,10.9433333333333
1,51039,5,3.8595066773,10.9433333333333
1,51039,6,3.8595066773,10.9433333333333
1,51039,9,3.8595066773,10.9433333333333
1,51040,2,3.8595066773,10.9433333333333
1,51040,6,3.8595066773,10.9433333333333
1,51040,7,3.8595066773,10.9433333333333
1,51040,8,3.8595066773,10.9433333333333
1,51042,5,3.8595066773,10.75
1,51042,7,3.8595066773,10.75
1,51042,8,3.8595066773,10.75
1,51042,9,3.8595066773,10.75
1,51044,4,3.8595066773,10.89
1,51045,7,3.8595066773,11.0333333333333
1,51047,4,3.8595066773,11.1
1,51048,9,3.8595066773,11.0966666666667
1,51049,7,3.8595066773,11.3966666666667
1,51050,3,3.8595066773,11.3966666666667
1,51050,4,3.8595066773,11.3966666666667
1,51050,5,3.8595066773,11.3966666666667
1,51051,7,3.8595066773,11.41
1,51052,8,3.8595066773,11.3633333333333
1,51052,9,3.8595066773,11.3633333333333
1,51052,10,3.8595066773,11.3633333333333
1,51058,1,3.8595066773,11.3133333333333
1,51058,2,3.8595066773,11.3133333333333
1,51059,8,3.8595066773,11.4833333333333
1,51059,10,3.8595066773,11.4833333333333
1,51060,5,3.8595066773,11.4833333333333
1,51069,3,3.8595066773,12.05
1,51072,8,3.8595066773,11.8566666666667
1,51077,5,3.8595066773,11.4766666666667
1,51078,2,3.8595066773,11.3166666666667
1,51078,7,3.8595066773,11.3166666666667
1,51078,9,3.8595066773,11.3166666666667
1,51078,10,3.8595066773,11.3166666666667
1,51079,2,3.8595066773,11.59
1,51079,7,3.8595066773,11.59
1,51079,8,3.8595066773,11.59
1,51079,9,3.8595066773,11.59
1,51083,5,3.8595066773,11.48
1,51085,8,3.8595066773,11.4233333333333
1,51085,10,3.8595066773,11.4233333333333
1,51088,7,3.8595066773,11.12
1,51088,9,3.8595066773,11.12
1,51089,3,3.8595066773,11.3333333333333
1,51089,4,3.8595066773,11.3333333333333
1,51089,5,3.8595066773,11.3333333333333
1,51089,8,3.8595066773,11.3333333333333
1,51092,8,3.8595066773,11.2566666666667
1,51093,7,3.8595066773,11.2566666666667
1,51093,8,3.8595066773,11.1966666666667
1,51093,9,3.8595066773,11.1966666666667
1,51094,3,3.8595066773,11.1966666666667
